2024-03-23 18:24:02,979 INFO    MainThread:40891 [wandb_setup.py:_flush():76] Current SDK version is 0.16.4
2024-03-23 18:24:02,981 INFO    MainThread:40891 [wandb_setup.py:_flush():76] Configure stats pid to 40891
2024-03-23 18:24:02,981 INFO    MainThread:40891 [wandb_setup.py:_flush():76] Loading settings from /root/.config/wandb/settings
2024-03-23 18:24:02,982 INFO    MainThread:40891 [wandb_setup.py:_flush():76] Loading settings from /content/drive/.shortcut-targets-by-id/12qdxIhrJkYThSDH6ulLJ4IaUDG4pGrFG/RA_Daragh_CV_Arduino/cv-component/wandb/settings
2024-03-23 18:24:02,983 WARNING MainThread:40891 [wandb_setup.py:_flush():76] Unknown environment variable: WANDB_SERVICE
2024-03-23 18:24:02,983 INFO    MainThread:40891 [wandb_setup.py:_flush():76] Loading settings from environment variables: {}
2024-03-23 18:24:02,983 INFO    MainThread:40891 [wandb_setup.py:_flush():76] Applying setup settings: {'_disable_service': False}
2024-03-23 18:24:02,984 INFO    MainThread:40891 [wandb_setup.py:_flush():76] Inferring run settings from compute environment: {'program_relpath': 'q1_q2_classification/train_q2.py', 'program_abspath': '/content/drive/.shortcut-targets-by-id/12qdxIhrJkYThSDH6ulLJ4IaUDG4pGrFG/RA_Daragh_CV_Arduino/cv-component/q1_q2_classification/train_q2.py', 'program': '/content/drive/.shortcut-targets-by-id/12qdxIhrJkYThSDH6ulLJ4IaUDG4pGrFG/RA_Daragh_CV_Arduino/cv-component/q1_q2_classification/train_q2.py'}
2024-03-23 18:24:02,984 INFO    MainThread:40891 [wandb_init.py:_log_setup():526] Logging user logs to /content/drive/.shortcut-targets-by-id/12qdxIhrJkYThSDH6ulLJ4IaUDG4pGrFG/RA_Daragh_CV_Arduino/cv-component/wandb/run-20240323_182402-ivmvngjw/logs/debug.log
2024-03-23 18:24:02,985 INFO    MainThread:40891 [wandb_init.py:_log_setup():527] Logging internal logs to /content/drive/.shortcut-targets-by-id/12qdxIhrJkYThSDH6ulLJ4IaUDG4pGrFG/RA_Daragh_CV_Arduino/cv-component/wandb/run-20240323_182402-ivmvngjw/logs/debug-internal.log
2024-03-23 18:24:02,985 INFO    MainThread:40891 [wandb_init.py:init():566] calling init triggers
